lea_id,district_name,urban_centric_locale,number_of_schools_in_district,enrollment,pre_k_teachers,kindergarten_teachers,elementary_teachers,secondary_teachers,total_teachers,student_teacher_ratio,instructional_aides,guidance_counselors,student_guidance_counselor_ratio,librarian_total,student_librarian_ratio,total_staff,district_expense_total,expenses_for_instruction,salaries_total,salaries_instruction,instruction_salary_percent_of_total,per_student_expenditure,per_teacher_salary_expenses
904140,SOMERS SCHOOL DISTRICT,Large Suburb,3,1374,2,7,65,49,124,11.08,37,5,274.8,3,458,261,27659000,16976000,15433000,11159000,72.31,20130.28,89991.94
904110,SIMSBURY SCHOOL DISTRICT,Large Suburb,7,4059,2,14,175,118,311,13.05,122,7,579.86,6,676.5,710,89059000,50655000,48688000,32220000,66.18,21941.12,103601.29
904080,SHERMAN SCHOOL DISTRICT,Rural (fringe),1,279,1,1,27,1,30,9.3,17,1,279,1,279,77,10409000,5631000,4782000,3660000,76.54,37308.24,122000
904050,SHELTON SCHOOL DISTRICT,Large Suburb,8,4688,3,16,202,118,342,13.71,131,10,468.8,8,586,820,93331000,50902000,50764000,33189000,65.38,19908.49,97043.86
904020,SHARON SCHOOL DISTRICT,Rural (distant),1,115,0,1,18,1,21,5.48,8,1,115,-999,-999,43,4871000,2620000,2322000,1588000,68.39,42356.52,75619.05
903990,SEYMOUR SCHOOL DISTRICT,Large Suburb,4,2164,2,8,91,51,153,14.14,62,5,432.8,2,1082,348,43046000,23770000,21872000,15082000,68.96,19891.87,98575.16
903960,SCOTLAND SCHOOL DISTRICT,Rural (distant),1,105,1,0,11,0,12,8.75,10,0,-999,0,-999,37,3097000,1699000,1692000,1091000,64.48,29495.24,90916.67
903930,SALISBURY SCHOOL DISTRICT,Rural (distant),1,287,1,3,27,1,33,8.7,8,1,287,1,287,58,8220000,5292000,4101000,3337000,81.37,28641.11,101121.21
903900,SALEM SCHOOL DISTRICT,Rural (fringe),1,412,1,2,29,1,33,12.48,17,0,-999,0,-999,83,12290000,4192000,4593000,2849000,62.03,29830.1,86333.33
903840,ROCKY HILL SCHOOL DISTRICT,Large Suburb,4,2740,2,12,122,73,210,13.05,72,1,2740,4,685,413,80291000,32384000,28998000,20891000,72.04,29303.28,99480.95
903810,RIDGEFIELD SCHOOL DISTRICT,Large Suburb,9,4838,3,17,215,153,388,12.47,106,8,604.75,10,483.8,827,115799000,68014000,59387000,41969000,70.67,23935.3,108167.53
903780,REGIONAL SCHOOL DISTRICT 09,Rural (fringe),1,875,0,0,0,62,63,13.89,18,4,218.75,-999,-999,162,27623000,16655000,12579000,10083000,80.16,31569.14,160047.62
903750,REGIONAL SCHOOL DISTRICT 08,Rural (fringe),2,1435,-999,-999,38,91,130,11.04,39,8,179.38,1,1435,267,32101000,16240000,15033000,10576000,70.35,22370.03,81353.85
903720,REGIONAL SCHOOL DISTRICT 07,Town (fringe),2,1063,-999,-999,26,63,89,11.94,38,5,212.6,0,-999,204,24023000,13367000,10830000,7698000,71.08,22599.25,86494.38
903660,REGIONAL SCHOOL DISTRICT 05,Large Suburb,3,2167,-999,-999,50,135,186,11.65,28,13,166.69,4,541.75,382,50849000,24789000,25883000,16167000,62.46,23465.16,86919.35
903630,REGIONAL SCHOOL DISTRICT 04,Large Suburb,2,885,-999,-999,21,52,74,11.96,19,4,221.25,2,442.5,158,23454000,10286000,10370000,6501000,62.69,26501.69,87851.35
903600,REGIONAL SCHOOL DISTRICT 01,Rural (distant),1,387,-999,-999,0,36,37,10.46,2,2,193.5,1,387,90,13224000,6062000,5635000,3668000,65.09,34170.54,99135.14
903570,REGIONAL SCHOOL DISTRICT 11,Rural (fringe),1,225,-999,-999,1,27,28,8.04,9,3,75,0,-999,72,7439000,3056000,3110000,1933000,62.15,33062.22,69035.71
903540,REGIONAL SCHOOL DISTRICT 18,Rural (fringe),5,1257,3,4,58,47,114,11.03,57,3,419,3,419,273,36731000,18562000,18716000,11829000,63.2,29221.16,103763.16
903539,REGIONAL SCHOOL DISTRICT 17,Rural (fringe),5,2015,2,6,103,60,174,11.58,67,5,403,4,503.75,410,51476000,24778000,22647000,15262000,67.39,25546.4,87712.64
903538,REGIONAL SCHOOL DISTRICT 16,Midsize Suburb,4,2124,2,8,92,63,167,12.72,64,8,265.5,4,531,422,44254000,23004000,22057000,14128000,64.05,20835.22,84598.8
903537,REGIONAL SCHOOL DISTRICT 15,Large Suburb,7,3602,3,15,158,102,280,12.86,132,8,450.25,8,450.25,669,82189000,44033000,40423000,28259000,69.91,22817.6,100925
903536,REGIONAL SCHOOL DISTRICT 14,Rural (fringe),4,1647,2,4,57,62,125,13.18,34,9,183,3,549,308,69256000,20569000,20043000,12860000,64.16,42049.79,102880
903535,REGIONAL SCHOOL DISTRICT 13,Rural (fringe),5,1610,1,6,84,49,142,11.34,63,3,536.67,3,536.67,340,43965000,20508000,21970000,12951000,58.95,27307.45,91204.23
903530,REGIONAL SCHOOL DISTRICT 12,Rural (fringe),4,683,2,2,37,35,77,8.87,40,3,227.67,1,683,214,37775000,10954000,12627000,7985000,63.24,55307.47,103701.3
903520,REGIONAL SCHOOL DISTRICT 10,Rural (fringe),4,2260,2,7,110,67,189,11.96,65,5,452,4,565,427,46360000,25907000,24664000,17060000,69.17,20513.27,90264.55
903515,REGIONAL SCHOOL DISTRICT 06,Rural (fringe),4,909,1,2,36,20,61,14.9,24,0,-999,1,909,150,21442000,9554000,11110000,6968000,62.72,23588.56,114229.51
903512,EDUCATION CONNECTION,Small City,0,278,3,0,4,17,24,11.58,95,0,-999,-999,-999,391,6632000,1843000,4112000,1556000,37.84,23856.12,64833.33
903510,REDDING SCHOOL DISTRICT,Rural (fringe),2,854,3,5,63,4,76,11.24,52,2,427,2,427,206,26552000,18072000,13991000,11693000,83.58,31091.33,153855.26
903480,PUTNAM SCHOOL DISTRICT,Large Suburb,3,1201,4,3,58,32,98,12.26,47,1,1201,3,400.33,224,25581000,12278000,13065000,8025000,61.42,21299.75,81887.76
903450,LEARN,Small City,7,2509,32,16,85,73,207,12.12,155,7,358.43,2,1254.5,595,36329000,23306000,18461000,15012000,81.32,14479.47,72521.74
903420,PRESTON SCHOOL DISTRICT,Rural (fringe),2,440,2,2,29,2,35,12.57,16,0,-999,1,440,93,13604000,5703000,5507000,3501000,63.57,30918.18,100028.57
903390,PORTLAND SCHOOL DISTRICT,Large Suburb,5,1313,2,5,59,37,104,12.63,30,2,656.5,4,328.25,229,26385000,13854000,13480000,8497000,63.03,20095.2,81701.92
903360,POMFRET SCHOOL DISTRICT,Rural (fringe),1,379,1,1,28,4,35,10.83,15,0,-999,0,-999,79,11441000,4278000,4117000,2737000,66.48,30187.34,78200
903330,PLYMOUTH SCHOOL DISTRICT,Large Suburb,4,1419,2,3,64,36,108,13.14,47,3,473,1,1419,294,29541000,15362000,14461000,9103000,62.95,20818.18,84287.04
903300,PLAINVILLE SCHOOL DISTRICT,Large Suburb,5,2337,5,6,110,68,191,12.24,101,7,333.86,3,779,516,52269000,29628000,26879000,19334000,71.93,22365.85,101225.13
903270,PLAINFIELD SCHOOL DISTRICT,Large Suburb,5,2189,5,5,98,58,166,13.19,79,6,364.83,1,2189,413,43339000,21820000,20644000,13672000,66.23,19798.54,82361.45
903240,OXFORD SCHOOL DISTRICT,Large Suburb,4,1789,1,5,70,56,133,13.45,44,1,1789,4,447.25,301,38559000,20241000,18119000,11983000,66.13,21553.38,90097.74
903210,ORANGE SCHOOL DISTRICT,Large Suburb,4,1180,2,10,87,-999,100,11.8,45,0,-999,3,393.33,244,26641000,13836000,13623000,8313000,61.02,22577.12,83130
903180,OLD SAYBROOK SCHOOL DISTRICT,Large Suburb,3,1212,4,5,68,44,121,10.02,51,3,404,3,404,259,31224000,17718000,17013000,11637000,68.4,25762.38,96173.55
903120,NORWICH SCHOOL DISTRICT,Small City,10,3510,11,18,208,15,254,13.82,208,4,877.5,5,702,774,106771000,45707000,37091000,29084000,78.41,30419.09,114503.94
903090,NORWALK SCHOOL DISTRICT,Small City,20,11421,6,39,507,290,854,13.37,436,26,439.27,5,2284.2,1942,264411000,162668000,135349000,104455000,77.17,23151.3,122312.65
903060,NORTH STONINGTON SCHOOL DISTR,Rural (fringe),2,724,2,2,36,32,73,9.92,21,1,724,1,724,150,34155000,9816000,8335000,5877000,70.51,47175.41,80506.85
903030,NORTH HAVEN SCHOOL DISTRICT,Large Suburb,6,3141,2,12,147,100,261,12.03,82,6,523.5,8,392.63,515,69713000,36088000,33833000,22990000,67.95,22194.52,88084.29
903000,NORTH CANAAN SCHOOL DISTRICT,Rural (distant),1,255,1,3,21,2,27,9.44,10,1,255,-999,-999,50,6864000,3626000,3577000,2274000,63.57,26917.65,84222.22
902970,NORTH BRANFORD SCHOOL DISTRIC,Large Suburb,4,1729,1,6,76,57,141,12.26,78,2,864.5,3,576.33,330,39002000,19815000,19535000,12504000,64.01,22557.55,88680.85
902940,NORFOLK SCHOOL DISTRICT,Rural (distant),1,95,-999,1,7,-999,8,11.88,5,0,-999,0,-999,27,3027000,1607000,1347000,809000,60.06,31863.16,101125
902910,NEWTOWN SCHOOL DISTRICT,Midsize Suburb,7,4282,3,15,186,131,338,12.67,138,15,285.47,7,611.71,830,98545000,47825000,50654000,31360000,61.91,23013.78,92781.07
902880,NEWINGTON SCHOOL DISTRICT,Large Suburb,7,4031,4,12,178,96,291,13.85,123,10,403.1,8,503.88,664,87986000,52694000,48113000,33800000,70.25,21827.34,116151.2
902850,NEW MILFORD SCHOOL DISTRICT,Midsize Suburb,5,3977,4,17,160,120,304,13.08,97,8,497.13,5,795.4,721,77606000,45297000,39441000,27322000,69.27,19513.7,89875
902820,NEW LONDON SCHOOL DISTRICT,Small City,8,3512,3,15,158,84,262,13.4,134,9,390.22,-999,-999,595,84237000,35433000,35727000,21543000,60.3,23985.48,82225.19
902790,NEW HAVEN SCHOOL DISTRICT,Midsize City,39,21075,65,53,907,531,1569,13.43,338,41,514.02,20,1053.75,2564,463905000,254729000,198389000,145053000,73.12,22012.1,92449.33
902760,NEW HARTFORD SCHOOL DISTRICT,Rural (fringe),3,446,1,1,33,-999,35,12.74,20,0,-999,1,446,98,9636000,6265000,4872000,3677000,75.47,21605.38,105057.14
902730,NEW FAIRFIELD SCHOOL DISTRICT,Midsize Suburb,4,2237,4,6,103,69,184,12.16,64,6,372.83,3,745.67,407,49592000,29362000,26815000,18569000,69.25,22168.98,100918.48
902700,NEW CANAAN SCHOOL DISTRICT,Large Suburb,5,4161,3,13,206,116,342,12.17,120,11,378.27,5,832.2,795,109493000,62449000,59634000,39672000,66.53,26314.11,116000
902670,NEW BRITAIN SCHOOL DISTRICT,Large Suburb,14,10118,26,39,454,184,704,14.37,223,16,632.38,4,2529.5,1575,222024000,113780000,97140000,73014000,75.16,21943.47,103713.07
902640,NAUGATUCK SCHOOL DISTRICT,Midsize Suburb,9,4306,3,16,177,93,290,14.85,137,14,307.57,7,615.14,647,85817000,45308000,41656000,27798000,66.73,19929.63,95855.17
902580,MONTVILLE SCHOOL DISTRICT,Midsize Suburb,5,2059,3,7,103,64,179,11.5,79,4,514.75,5,411.8,440,46597000,26977000,26074000,17776000,68.18,22630.89,99307.26
902550,MONROE SCHOOL DISTRICT,Large Suburb,5,3105,3,7,131,85,227,13.68,87,9,345,5,621,533,69947000,39905000,37288000,25721000,68.98,22527.21,113308.37
902520,MILFORD SCHOOL DISTRICT,Small City,13,5599,14,23,307,175,524,10.69,166,11,509,13,430.69,1155,140944000,89318000,71363000,53417000,74.85,25173.07,101940.84
902490,MIDDLETOWN SCHOOL DISTRICT,Small City,11,4578,6,22,210,122,362,12.65,178,10,457.8,7,654,984,112168000,52456000,54732000,33195000,60.65,24501.53,91698.9
902400,MERIDEN SCHOOL DISTRICT,Large Suburb,12,7921,6,26,328,183,545,14.53,190,15,528.07,3,2640.33,1258,156198000,71669000,77974000,53148000,68.16,19719.48,97519.27
902370,MARLBOROUGH SCHOOL DISTRICT,Rural (fringe),1,449,0,3,32,-999,36,12.47,16,0,-999,1,449,84,9176000,5647000,5171000,3712000,71.78,20436.53,103111.11
902340,MANSFIELD SCHOOL DISTRICT,Rural (fringe),4,1142,3,4,83,8,103,11.09,55,1,1142,1,1142,253,29079000,17542000,14992000,10753000,71.72,25463.22,104398.06
902310,MANCHESTER SCHOOL DISTRICT,Large Suburb,11,6200,18,27,341,182,571,10.86,193,24,258.33,14,442.86,1353,179227000,80093000,80441000,49786000,61.89,28907.58,87190.89
902280,MADISON SCHOOL DISTRICT,Large Suburb,6,2717,3,9,135,96,245,11.09,132,8,339.63,5,543.4,628,68281000,36952000,34007000,23321000,68.58,25131.03,95187.76
902220,LITCHFIELD SCHOOL DISTRICT,Rural (fringe),4,890,2,4,50,34,92,9.67,21,4,222.5,3,296.67,192,22989000,12147000,11795000,7569000,64.17,25830.34,82271.74
902190,LISBON SCHOOL DISTRICT,Rural (fringe),1,401,1,2,27,2,33,12.15,3,1,401,0,-999,76,11526000,4939000,4168000,2931000,70.32,28743.14,88818.18
902160,LEDYARD SCHOOL DISTRICT,Rural (fringe),6,2417,3,7,92,69,172,14.05,75,4,604.25,2,1208.5,395,101658000,22329000,23791000,16828000,70.73,42059.58,97837.21
902130,LEBANON SCHOOL DISTRICT,Rural (distant),3,990,2,1,46,39,90,11,38,2,495,2,495,205,23705000,12667000,11125000,7802000,70.13,23944.44,86688.89
902070,KILLINGLY SCHOOL DISTRICT,Rural (fringe),4,2462,11,11,103,70,196,12.56,107,7,351.71,3,820.67,507,55569000,26377000,26079000,16439000,63.04,22570.67,83872.45
902040,KENT SCHOOL DISTRICT,Rural (distant),1,213,1,2,22,2,27,7.89,10,0,-999,1,213,53,6901000,4320000,3448000,2703000,78.39,32399.06,100111.11
902010,HEBRON SCHOOL DISTRICT,Rural (fringe),2,663,4,5,48,-999,58,11.43,28,0,-999,2,331.5,141,13986000,8076000,7197000,4732000,65.75,21095.02,81586.21
901950,HARTLAND SCHOOL DISTRICT,Rural (fringe),1,160,0,-999,13,0,14,11.43,5,0,-999,1,160,31,6416000,2135000,2088000,1462000,70.02,40100,104428.57
901920,HARTFORD SCHOOL DISTRICT,Midsize City,44,19051,58,68,732,450,1314,14.5,471,15,1270.07,13,1465.46,3030,556975000,209740000,208462000,130306000,62.51,29236,99167.43
901890,HAMPTON SCHOOL DISTRICT,Rural (distant),1,93,1,1,9,0,11,8.45,7,0,-999,-999,-999,29,2647000,1626000,1399000,1022000,73.05,28462.37,92909.09
901860,HAMDEN SCHOOL DISTRICT,Large Suburb,10,5336,5,20,255,142,425,12.56,168,5,1067.2,11,485.09,1036,151243000,93976000,65813000,49394000,75.05,28343.89,116221.18
901800,GUILFORD SCHOOL DISTRICT,Large Suburb,7,3291,3,10,168,87,269,12.23,90,7,470.14,6,548.5,599,75616000,39508000,36544000,24068000,65.86,22976.6,89472.12
901770,GROTON SCHOOL DISTRICT,Midsize Suburb,9,4298,10,21,235,102,371,11.58,237,7,614,9,477.56,968,97434000,52057000,50014000,33655000,67.29,22669.61,90714.29
901740,GRISWOLD SCHOOL DISTRICT,Rural (fringe),4,1765,4,7,71,56,138,12.79,75,3,588.33,3,588.33,360,35211000,21512000,17760000,13373000,75.3,19949.58,96905.8
901710,GREENWICH SCHOOL DISTRICT,Large Suburb,15,9074,13,40,452,241,772,11.75,162,19,477.58,21,432.1,1556,283878000,177100000,147442000,114296000,77.52,31284.77,148051.81
901680,GRANBY SCHOOL DISTRICT,Large Suburb,4,1871,2,6,73,58,142,13.18,56,3,623.67,4,467.75,331,37730000,20154000,19812000,13120000,66.22,20165.69,92394.37
901620,GLASTONBURY SCHOOL DISTRICT,Large Suburb,8,5876,3,21,233,168,425,13.83,146,12,489.67,9,652.89,1023,128908000,74110000,71517000,47359000,66.22,21938.05,111432.94
901590,FRANKLIN SCHOOL DISTRICT,Rural (fringe),1,154,0,0,13,1,15,10.27,7,0,-999,-999,-999,34,4818000,2086000,1881000,1471000,78.2,31285.71,98066.67
901560,FARMINGTON SCHOOL DISTRICT,Large Suburb,7,4082,2,17,192,113,324,12.6,144,9,453.56,7,583.14,751,87305000,50925000,47247000,33068000,69.99,21387.8,102061.73
901530,FAIRFIELD SCHOOL DISTRICT,Large Suburb,16,9805,9,36,469,290,812,12.08,248,19,516.05,19,516.05,1748,236548000,125089000,115334000,78276000,67.87,24125.24,96399.01
901500,ESSEX SCHOOL DISTRICT,Large Suburb,1,332,3,2,26,-999,32,10.38,21,0,-999,1,332,83,9560000,4049000,5007000,2935000,58.62,28795.18,91718.75
901470,ENFIELD SCHOOL DISTRICT,Large Suburb,10,5070,15,22,242,131,411,12.34,173,14,362.14,2,2535,874,102714000,62543000,51017000,39594000,77.61,20259.17,96335.77
901440,ELLINGTON SCHOOL DISTRICT,Large Suburb,5,2732,5,4,127,73,210,13.01,98,5,546.4,4,683,454,49108000,27728000,26433000,17801000,67.34,17975.11,84766.67
901410,EASTON SCHOOL DISTRICT,Rural (fringe),2,897,2,4,62,4,72,12.46,29,2,448.5,2,448.5,165,20611000,14136000,10761000,8656000,80.44,22977.7,120222.22
901380,EASTFORD SCHOOL DISTRICT,Rural (distant),1,165,1,1,12,0,14,11.79,11,0,-999,0,-999,38,4670000,2270000,2050000,1556000,75.9,28303.03,111142.86
901360,EASTERN CONNECTICUT REGIONAL,Large Suburb,2,429,0,0,16,55,72,5.96,122,3,143,1,429,414,17249000,11711000,12186000,8084000,66.34,40207.46,112277.78
901350,EAST WINDSOR SCHOOL DISTRICT,Rural (fringe),3,1092,4,4,64,33,106,10.3,85,3,364,2,546,276,30737000,17222000,16497000,11241000,68.14,28147.44,106047.17
901320,EAST LYME SCHOOL DISTRICT,Rural (fringe),5,2693,3,10,112,111,238,11.32,116,6,448.83,5,538.6,552,79796000,33191000,30382000,20974000,69.03,29630.89,88126.05
901290,EAST HAVEN SCHOOL DISTRICT,Large Suburb,8,2868,12,9,127,79,229,12.52,123,6,478,2,1434,557,64429000,34129000,29275000,19548000,66.77,22464.78,85362.45
901260,EAST HARTFORD SCHOOL DISTRICT,Small City,13,6812,20,22,297,171,511,13.33,199,4,1703,5,1362.4,1337,147603000,80198000,78629000,52201000,66.39,21668.09,102154.6
901230,EAST HAMPTON SCHOOL DISTRICT,Town (fringe),4,1864,2,6,85,43,137,13.61,59,3,621.33,2,932,304,39146000,24130000,20690000,14972000,72.36,21001.07,109284.67
901200,EAST HADDAM SCHOOL DISTRICT,Town (fringe),3,1007,1,-999,56,37,96,10.49,25,3,335.67,3,335.67,223,25413000,14174000,13116000,9014000,68.73,25236.35,93895.83
901170,EAST GRANBY SCHOOL DISTRICT,Rural (fringe),4,848,1,-999,53,27,82,10.34,39,4,212,3,282.67,173,20798000,11613000,10856000,7227000,66.57,24525.94,88134.15
901110,DERBY SCHOOL DISTRICT,Large Suburb,5,1298,3,9,70,33,116,11.19,71,3,432.67,1,1298,286,31265000,16900000,14027000,9797000,69.84,24087.06,84456.9
901080,DEEP RIVER SCHOOL DISTRICT,Large Suburb,1,242,-999,2,23,-999,25,9.68,10,0,-999,1,242,59,6614000,3997000,3552000,2525000,71.09,27330.58,101000
901050,DARIEN SCHOOL DISTRICT,Large Suburb,7,4740,8,17,248,137,414,11.45,128,11,430.91,7,677.14,824,122443000,66450000,64139000,42026000,65.52,25831.86,101512.08
901020,DANBURY SCHOOL DISTRICT,Small City,18,11507,10,46,494,248,800,14.38,301,17,676.88,20,575.35,1708,195077000,96541000,103764000,74331000,71.63,16952.9,92913.75
900990,CROMWELL SCHOOL DISTRICT,Large Suburb,4,1932,6,9,88,53,156,12.38,47,3,644,4,483,338,38352000,20483000,19487000,13192000,67.7,19850.93,84564.1
900960,COVENTRY SCHOOL DISTRICT,Rural (fringe),4,1641,7,7,78,50,144,11.4,59,4,410.25,3,547,332,34502000,20531000,17925000,13322000,74.32,21024.98,92513.89
900930,CORNWALL SCHOOL DISTRICT,Rural (distant),1,91,0,0,13,0,14,6.5,3,0,-999,-999,-999,25,3291000,2094000,1712000,1270000,74.18,36164.84,90714.29
900910,COOPERATIVE EDUCATIONAL SERVI,Midsize City,1,839,4,3,72,33,112,7.49,211,0,-999,1,839,457,31803000,25583000,19975000,17470000,87.46,37905.84,155982.14
900900,COLUMBIA SCHOOL DISTRICT,Rural (distant),1,433,2,3,27,5,38,11.39,16,1,433,1,433,95,14262000,4820000,5443000,3022000,55.52,32937.64,79526.32
900870,COLEBROOK SCHOOL DISTRICT,Rural (distant),1,84,0,0,9,0,9,9.33,6,0,-999,-999,-999,24,2379000,1423000,1229000,854000,69.49,28321.43,94888.89
900840,COLCHESTER SCHOOL DISTRICT,Town (fringe),4,2309,3,7,103,74,190,12.15,85,5,461.8,4,577.25,439,61181000,27495000,26176000,17480000,66.78,26496.75,92000
900810,CLINTON SCHOOL DISTRICT,Large Suburb,4,1743,3,6,91,55,156,11.17,59,6,290.5,4,435.75,336,41136000,23340000,19813000,13995000,70.64,23600.69,89711.54
900780,CHESTER SCHOOL DISTRICT,Large Suburb,1,194,-999,3,18,-999,21,9.24,10,0,-999,0,-999,54,5489000,3478000,3035000,2163000,71.27,28293.81,103000
900750,CHESHIRE SCHOOL DISTRICT,Large Suburb,7,4270,6,16,177,118,320,13.34,169,13,328.46,6,711.67,787,88638000,51624000,47582000,33974000,71.4,20758.31,106168.75
900720,CHAPLIN SCHOOL DISTRICT,Rural (fringe),1,154,0,2,13,0,15,10.27,12,0,-999,-999,-999,46,4519000,2243000,2092000,1366000,65.3,29344.16,91066.67
900700,CAPITOL REGION EDUCATION COUN,Large Suburb,16,8672,50,30,364,263,729,11.9,572,21,412.95,10,867.2,2290,241702000,96188000,102054000,72348000,70.89,27871.54,99242.8
900690,CANTON SCHOOL DISTRICT,Large Suburb,4,1550,1,5,70,39,117,13.25,69,4,387.5,1,1550,319,33280000,16657000,17081000,10809000,63.28,21470.97,92384.62
900660,CANTERBURY SCHOOL DISTRICT,Rural (fringe),2,465,2,3,33,2,40,11.63,23,1,465,-999,-999,106,14650000,6371000,5532000,3623000,65.49,31505.38,90575
900630,CANAAN SCHOOL DISTRICT,Rural (distant),1,63,0,0,10,0,11,5.73,2,0,-999,-999,-999,19,2667000,1679000,1348000,1042000,77.3,42333.33,94727.27
900570,BROOKLYN SCHOOL DISTRICT,Rural (fringe),2,910,3,4,55,2,64,14.22,41,0,-999,2,455,153,21953000,10059000,8057000,6623000,82.2,24124.18,103484.38
900540,BROOKFIELD SCHOOL DISTRICT,Midsize Suburb,4,2619,1,2,123,71,199,13.16,68,5,523.8,5,523.8,444,52881000,29402000,27370000,18693000,68.3,20191.29,93934.67
900510,BRISTOL SCHOOL DISTRICT,Large Suburb,13,7836,12,21,317,188,540,14.51,177,13,602.77,7,1119.43,1266,153289000,71470000,77080000,55203000,71.62,19562.15,102227.78
900450,BRIDGEPORT SCHOOL DISTRICT,Midsize City,36,20396,62,90,826,413,1400,14.57,321,29,703.31,13,1568.92,2886,405522000,191054000,172901000,110597000,63.97,19882.43,78997.86
900420,BRANFORD SCHOOL DISTRICT,Large Suburb,5,2850,5,13,145,79,244,11.68,123,8,356.25,5,570,609,91192000,38111000,34722000,22636000,65.19,31997.19,92770.49
900390,BOZRAH SCHOOL DISTRICT,Rural (fringe),1,201,0,0,20,0,20,10.05,10,0,-999,-999,-999,46,7736000,2881000,2693000,1873000,69.55,38487.56,93650
900360,BOLTON SCHOOL DISTRICT,Rural (fringe),2,781,1,3,35,33,72,10.85,22,1,781,2,390.5,158,18082000,9813000,9703000,6241000,64.32,23152.37,86680.56
900330,BLOOMFIELD SCHOOL DISTRICT,Large Suburb,8,2171,21,9,87,73,192,11.31,88,5,434.2,-999,-999,512,64524000,32432000,29915000,18153000,60.68,29720.87,94546.88
900270,BETHEL SCHOOL DISTRICT,Midsize Suburb,5,3102,5,9,126,90,232,13.37,62,5,620.4,5,620.4,467,61344000,34398000,32145000,21852000,67.98,19775.63,94189.66
900240,BETHANY SCHOOL DISTRICT,Rural (fringe),1,364,1,3,25,0,31,11.74,9,0,-999,1,364,76,8188000,4983000,4174000,3118000,74.7,22494.51,100580.65
900210,BERLIN SCHOOL DISTRICT,Large Suburb,5,2787,5,5,136,81,227,12.28,99,6,464.5,4,696.75,490,60158000,34125000,32120000,22626000,70.44,21585.22,99674.01
900150,BARKHAMSTED SCHOOL DISTRICT,Rural (fringe),1,226,-999,1,16,-999,17,13.29,20,0,-999,1,226,59,4904000,2798000,2098000,1387000,66.11,21699.12,81588.24
900120,AVON SCHOOL DISTRICT,Large Suburb,5,3138,4,11,137,82,237,13.24,94,8,392.25,5,627.6,512,72056000,41278000,36366000,25944000,71.34,22962.4,109468.35
900090,ASHFORD SCHOOL DISTRICT,Rural (distant),1,409,2,3,34,1,41,9.98,21,0,-999,-999,-999,96,9607000,5419000,5123000,3299000,64.4,23489,80463.41
900070,AREA COOPERATIVE EDUCATIONAL,Large Suburb,2,1874,0,3,129,63,198,9.46,299,3,624.67,3,624.67,729,111540000,43079000,52201000,27407000,52.5,59519.74,138419.19
900060,ANSONIA SCHOOL DISTRICT,Large Suburb,4,2305,3,6,88,52,150,15.37,54,6,384.17,1,2305,341,46050000,25941000,19326000,14069000,72.8,19978.31,93793.33
900030,ANDOVER SCHOOL DISTRICT,Rural (fringe),1,191,3,2,15,-999,20,9.55,7,0,-999,1,191,44,5124000,3117000,2549000,1854000,72.73,26827.23,92700
900005,REGIONAL SCHOOL DISTRICT 19,Large Suburb,1,1146,0,0,0,100,100,11.46,33,3,382,-999,-999,212,25751000,15317000,12919000,9355000,72.41,22470.33,93550
899300,SAN JUAN BOCES,Town (distant),1,50,3,0,0,3,7,7.14,0,0,-999,0,-999,60,6515000,1763000,3334000,1028000,30.83,130300,146857.14
899200,CENTENNIAL BOCES,Midsize City,2,142,2,0,2,13,19,7.47,11,9,15.78,0,-999,106,12216000,1641000,4722000,1123000,23.78,86028.17,59105.26
807410,Woodlin School District No. R-104,Rural (remote),2,108,0,0,5,4,11,9.82,2,0,-999,0,-999,27,2225000,871000,965000,518000,53.68,20601.85,47090.91
807380,Woodland Park School District No. Re-2,Town (fringe),5,2380,3,12,63,68,147,16.19,64,8,297.5,5,476,312,27269000,14187000,14538000,8959000,61.62,11457.56,60945.58
807350,Weld County Reorganized School District No. Re-4,Large Suburb,10,6785,7,25,187,153,374,18.14,89,16,424.06,5,1357,734,128634000,34453000,35882000,22393000,62.41,18958.59,59874.33
807320,Wiley School District No. Re-13 Jt,Rural (distant),2,237,0,1,8,11,21,11.29,5,0,-999,1,237,42,2886000,1756000,1432000,1011000,70.6,12177.22,48142.86
807290,School District No. Re-50 Wiggins,Rural (remote),3,670,0,3,17,16,38,17.63,11,2,335,0,-999,80,19597000,3574000,3260000,2213000,67.88,29249.25,58236.84
807260,Primero Reorganized School District No. 2,Rural (remote),2,186,0,1,6,10,19,9.79,4,2,93,0,-999,45,11865000,1938000,2182000,1211000,55.5,63790.32,63736.84
807230,Westminster Public Schools,Large Suburb,20,9277,21,44,253,195,514,18.05,150,28,331.32,0,-999,1077,116040000,56087000,65981000,39171000,59.37,12508.35,76208.17
807200,Custer County School District Consolidate 1,Rural (remote),3,389,0,1,11,10,24,16.21,10,1,389,0,-999,54,7699000,2373000,2215000,1408000,63.57,19791.77,58666.67
807140,School District No. Re-20 Weldon Valley,Rural (distant),2,211,0,1,7,8,17,12.41,3,1,211,0,-999,33,3045000,1757000,1561000,1012000,64.83,14431.28,59529.41
807110,Walsh School District No. Re-1,Rural (remote),2,176,0,1,8,7,18,9.78,4,0,-999,0,-999,36,3160000,1416000,1336000,803000,60.1,17954.55,44611.11
807080,Huerfano School District Re-1,Town (remote),3,524,1,2,10,10,24,21.83,6,1,524,0,-999,55,7056000,3490000,3645000,2268000,62.22,13465.65,94500
